ad_id,district,khoroo,mylocation,office_name,price,area,price_m2,progress_cons,title,ad_text,clean_coords,url,date,time
8414913,Хан-Уул,,Яармаг,,684,180,3.8,Ашиглалтад орсон,Яармаг номин макрогийн хажууд яармаг тауэрт 3 давхрын үйлчилгээний талбай,"🗼𝐘𝐚𝐫𝐦𝐚𝐠 𝐭𝐨𝐰𝐞𝐫-т оффис үйлчилгээний шинэ талбай худалдана.
- 𝟏𝟖𝟎мкв*𝟐ш талбай | мкв үнэ 3.8сая₮ | Бартерт 𝟓𝟕𝟎, 𝟐𝟎𝟎, 𝟑𝟎𝟎 автомашин сонсоно
- 𝟑 давхарт | Баруун ба урагшаа | Баруун ба хойшоо харсан
- Лифттэй тул эмнэлэг, гоо сайхан, сургалт, үйлчилгээ, худалдаа бүх төрлөөр ашиглах боломжтой.
📌Яармагт замынхаа хойно Номин макро худалдааны төвийн хажууд.",47.872371 106.814446,https://www.unegui.mn/adv/8414913_iaarmag-tauert-3-davkharyn-uilchilgeenii-talbai-barter-oroltsuulzh/?p=10,6/9/2025,14:35
9213979,Хан-Уул,,19-р хороолол,Sumber Tower,689,106,6.5,Ашиглалтад орсон,19-р хороолол сүмбэр товерт 106м2 оффис,"19-р хороолол Сүмбэр Товерт 106м2 оффис худалдана
-15/5 давхарт
-Урагш болон баруун харсан
-Засалгүй байгаа
Гэрчилгээ гарсан, бэлэн болон банкны зээлээр авах боломжтой
Хүн амын нягтаршил их, худалдаа үйлчилгээний төвүүд төвлөрсөн, сайн байршилд бизнесээ өргөжүүлээрэй",47.902555 106.901435,https://www.unegui.mn/adv/9213979_19-r-khoroolol-sumber-tovert-106m2-offis-khudaldana/?p=10,6/9/2025,14:29
9372938,Хан-Уул,1,Корпорейт,,1200,261,4.6,Ашиглалтад орсон,Зайсан оргилын баруун урд 3 давхар townhouse,"💎💎худ, зайсанд#town house# худалдана.
💰үнэ: 1.2 тэрбум
🔸️261мкв
🔸️баруун зүүн харсан харууцтай
🔸️3 давхар
🔸️2 машины дулаан зогсоолтой, гадна зогсоол сайтай
🔸️оффисын зориулалтаар ашиглах боломжтой
☘️нам гүм тайван орчинтой
Байршил:худ, 1-р хороо, зайсангийн оргил супeрмаркeтийн баруун урд, туул ван хотхоны баруун талд",47.90312 106.907974,https://www.unegui.mn/adv/9372938_zaisan-orgilyn-baruun-urd-3-davkhar-townhouse-khudaldana/?p=10,6/9/2025,14:20
8999881,Сүхбаатар,1,Талбай,,323,54,5.98,Ашиглалтад орсон,Шангрила зүүн урд 53.73мкв оффис үйлчилгээ талбай,"Хотын төвд - СБД 1-р хороо
United Apartment - 1 давхарт
Нэгдсэн харуул хамгаалалттай
Дотроо АЦӨ-тэй
Шилэн хана хаалгатай
Гэрчилгээ бэлэн",47.912432 106.921754,https://www.unegui.mn/adv/8999881_tsengeldekh-khotkhond-70m2-3oroo/?p=10,6/9/2025,14:16
9148732,Сүхбаатар,,Талбай,City tower,999,125,7.99,Ашиглалтад орсон,Хотын төвд сity tower-д оффис үйлчилгээний талбай,"City tower-т оффис үйлчилгээний талбай худалдана.
✅ 124.92м2 - 20 давхарт
✅ 4 өрөөний хуваалттай
✅ өрөө тус бүр ариун цэврийн өрөөтэй
үнэ: 999 сая₮
📍 талбайн зүүн талд central tower-ийн ард",47.9188290307491 106.917622814522,https://www.unegui.mn/adv/9148732_khotyn-tovd-sity-tower-d-offis-uilchilgeenii-talbai/?p=10,6/9/2025,14:16
9327195,Хан-Уул,,Мишээл,Misheel city ,750,88,8.52,Ашиглалтад орсон,Мишээл сити м3-т 88м2 оффис,"📌misheel city-н м3 business tower-т оффисын талбай зарна📌
88м2 | 7 давхарт
📍 засал хийсэн
📍 урагшаа харсан цонхтой
үнэ: 750ссая",47.891921 106.887409,https://www.unegui.mn/adv/9327195_misheel-siti-m3-t-88m2-offis/?p=10,6/9/2025,14:15
9364679,Баянзүрх,,13-р хороолол,,800,92,8.7,Ашиглалтад ороогүй,13-р хороолол 92.35м2 оффис,"📌13-Р ХОРООЛОЛ, SOMANG PLAZA-Н БАРУУН ТАЛД
HM CENTER-Д ОФФИС ЗАРНА📌
92,35м2 | 8 ДАВХАРТ
📍 урагшаа хойшоо харсан цонхтой
ҮНЭ: 740сая | бартер сонсоно
2025 оны 7-р сард ашиглалтанд орно
Зургаас харлуулсанг харна уу",47.913249 106.938278,https://www.unegui.mn/adv/9364679_13-r-khoroolol-100m2-offis/?p=10,6/9/2025,14:13
9374226,Баянзүрх,,13-р хороолол,,240,30,8,Ашиглалтад ороогүй,"Somang plaza-н дэргэд 30,33м2 оффис","📌13-Р ХОРООЛОЛ, SOMANG PLAZA-Н БАРУУН ТАЛД
HM CENTER-Д ОФФИС ЗАРНА📌
30,33м2 | 8 ДАВХАРТ
Хойшоо харсан цонхтой / хотын төв зам руу
ҮНЭ: 270сая | бартер сонсоно
2025 оны 7-р сард ашиглалтанд орно
план зургаас харлуулсанг харна уу",47.913249 106.938278,https://www.unegui.mn/adv/9374226_somang-plaza-n-derged-30-33m2-offis/?p=10,6/9/2025,14:13
9271318,Баянзүрх,1,СЭЗИС,Seoul business center,330,54,6.11,Ашиглалтад орсон,Бзд 1-р хороо seoul business center 53.56мкв оффис үйлчилгээний талбай,"📍БЗД 1-р хороо #SEOULBUSINESSCENTER-т 53.56мкв 2 өрөө бүхий оффис үйлчилгээний талбай худалдана.
✔️8/5давхарт
✔️Урагшаа харсан 2 цонхтой
✔️Хотын төвд
✔️Гоо сайхан орох боломжтой",47.925816 106.935662,https://www.unegui.mn/adv/9271318_bzd-1-r-khoroo-seoulbusinesscenter-53-56mkv-offis-uilchilgeenii-talbai-khudaldana/?p=10,6/9/2025,13:29
8864380,Баянзүрх,,13-р хороолол,,2600,474,5.49,Ашиглалтад орсон,"Энэрэл хотхон бзд 3 -р хороо үйлчилгээний, оффисын талбай","🟢🔴Энэрэл хотхон БЗД 3-хороо 12хороолол
✅Токиогийн гудамж 24б байр үйлчилгээний талбай 474 м2 1 давхарын дотроо 12 том жижиг өрөөнүүдтэй талбайг худалдана
✅ҮНЭ 2.6 тэрбум
✅м2- н үнэ 5.5 сая
✅2013 онд ашиглалтанд орсон бүрэн цутгамал Урагшаа болон хойшоо баруун харцуутай
✅Е март цусны төв Улсын 2-р эмнэлэг Чингис зочид буудал
✅Бүх чиглэлээр ашиглах боломжтой эмнэлэг гоо сайхан дэлгүүр
өдөр өнжүүлэх сургалтын төвөөр гэх мэт
орц гарц хойшоо гарсан нэг хаалгатай",47.9224983936784 106.940257604256,https://www.unegui.mn/adv/8864380_enerel-khotkhon-bzd-3-r-khoroo-uilchilgeenii-offisyn-talbai/?p=10,6/9/2025,13:25
8606087,Баянзүрх,,Халдварт,,150,50,3,Ашиглалтад орсон,Үйлчилгээний зориулалттай 50м2 талбай,Халдвараас хойшоо 50-р байранд 50м2 үйчилгээний зориулалттай талбай худалдана,47.91031 106.958545,https://www.unegui.mn/adv/8606087_uilchilgeenii-zoriulalttai-50m2-talbai/?p=10,6/9/2025,13:20
8044853,Сүхбаатар,,Багшийн дээд,River Castle Business Apartment,461,80,5.76,Ашиглалтад орсон,Хотын төвд river castle-д 80мкв оффис талбай,"Хотын төвд River castle business centre-д 79.7 мкв оффис талбай 1 мкв 5,785,000 төгрөгөөр худалдана.
Давуу талууд
🪩4 давхарт
🪩Баруун харсан 2цонхтой
🪩2 өрөөний хуваалттай
🪩Таазны өндөр 3м
🪩Ариун цэврийн 1 өрөөтэй
🪩Үүдний шкафтай",47.9222061460227 106.923454955501,https://www.unegui.mn/adv/8044853_khotyn-tovd-avenue-residence-d-48-23mkv-offis/?p=10,6/9/2025,13:11
8613557,Баянзүрх,26,Цэцэрлэгт хүрээлэн,Himchan center,210,28,7.5,Ашиглалтад орсон,Himchan center-т оффис үйлчилгээний талбай,"‼️БИЗНЕС ЭРХЛЭГЧИД АНХААРАЛД,
ТӨВ ЗАМ ДАГУУ 𝟑𝟓,𝟎𝟎𝟎 хэрэглэгчийн төвлөрөл￼ийн бүсд талбай худалдана…
📍БЗД 26-р хороо 𝐇𝐢𝐦𝐜𝐡𝐚𝐧 𝐂𝐞𝐧𝐭𝐞𝐫-т оффис, үйлчилгээний талбай худалдана.
✅𝟔 давхрыг бүтнээр нь болон хэсэглэн хуваалттайгаар худалдана.
-28мкв
мкв үнэ: 7,5сая₮
✅Доороо дулаан зогсоол болон гадна талдаа төлбөртэй зогсоолтой
✅Цутгамал бетонон краказ, шилэн фасадтай, өргөн лифттэй, хүн амын төвлөрөл ихтэй /𝟑𝟓,𝟎𝟎𝟎 хэрэглэгч/ өөрийн хэрэгцээнд тохируулан хүссэн хуваалтаа хийлгэх боломжтой.
📍Байршил: Crystal Town, Баян Монгол хотхоны урд талд, автобусны буудлын хажууд, хүн амын нягтрал ихтэй.",47.903294 106.948778,https://www.unegui.mn/adv/8613557_himchan-center-t-offis-uilchilgeenii-talbai/?p=10,6/9/2025,13:09
9173179,Баянзүрх,,Жуков,,1000,200,5,Ашиглалтад орсон,"Сансар рцнк, english school урд 200мкв оффис үйлчилгээний талбай","Сансар РЦНК байршилд The English school-чанх урд 200 мкв оффис үйлчилгээний талбай худалдана.
Мкв үнэ : 5 сая
🖇8/8 давхарт, дээрээ техникийн давхартай
🖇Бүтэн 1 давхарараа, гадна зогсоол сайтай
🖇Дотор засалгүй худалдана.",47.920619 106.945005,https://www.unegui.mn/adv/9173179_sansar-rtsnk-english-school-chankh-urd-shine-200-mkv/?p=10,6/9/2025,12:58
9232564,Хан-Уул,,Зайсан хойно,,378,135,2.8,Ашиглалтад орсон,Тэц 3-ын баруун талд оффис 135мк талбай,"ХУД ТЭЦ-3 арын зам дагуу 5 давхар барилгын 5 давхарт 135м2 #Оффис болон #үйлчигээний зориулалттай талбайг худалдана.
#REI_MANAGEMENT",47.8947724569431 106.865545557816,https://www.unegui.mn/adv/9232564_tets-3-yn-baruun-tald/?p=10,6/9/2025,12:34
9210645,Сүхбаатар,,Хүүхдийн 100,Seoul plaza,3100,341,9.09,Ашиглалтад орсон,Хүүхдийн 100 Seoul plaza 341 мкв оффис талбай,"📍 #Хүүхдийн100, #Солонго ресторан, СӨҮЛ ПЛАЗА-д Үйлчилгээ, оффисын зориулалттай 341.5 м.кв талбайг тохижилттой нь худалдана.
Үнэ: 3.1 тэрбум төгрөгөөс /1м.кв 9,08сая/
Дотооод зохион байгуулалт:
🏬 Угтан авах Ресепшн
🏬 Үйлчилгээний заал
🏬 Уулзалтын өрөө
🏬 Хяналтын хэсэг
🏬 Цайны өрөө
🏬 Хурлын өрөө
🏬 Back office
🏬 Захирлын өрөө
🏬 Амралтын өрөө
🏬 Хувцас солих өрөө
🏬 Сервер өрөө
🏬 Шилэн хаалт, бүрэн тохижолттой
🏬 Оффис чиглэлээр ажиллаж байсан
🏬 Хотын төв хэсэгт, байрлал сайтай
🏬 Зүүн, баруун, хойшоо харсан харууцтай
🏬 Оффис менежмент зардал 1 м.кв 7,0к
🏬 Бизнес оффисийн нэгдсэн төвлөрөл
🏬 Бүх чиглэлээр ажиллуулах боломжтой",47.9131348714244 106.902142765518,https://www.unegui.mn/adv/9210645_khuukhdiin-100-seoul-plaza-341-mkv-offis-talbai-khudaldana/?p=10,6/9/2025,12:23
